"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"IGHV3-48",-6.87979594290909,4.76431953692308,-2.6730567729204,0.0131069283119335,0.0293101971797871,-3.73792171910054,"IGHV3-48"
"GCDH",5.31496562175756,12.9685251311538,2.67018035735044,0.0131939354882179,0.0294842193465817,-3.74405859169981,"GCDH"
"FEN1",5.16973527781818,12.5699707915385,2.6683361515174,0.0132500045708549,0.0295683342613862,-3.74799132626813,"FEN1"
"NAT1",6.14723776048484,5.94238431153846,2.66400949388898,0.013382425416282,0.0298016677035731,-3.75721199166375,"NAT1"
"SERPINF1",-3.8916921367394,12.9769723953077,-2.6619854122304,0.0134447991319404,0.029919806112619,-3.76152274855534,"SERPINF1"
"PRELP",-4.40809924545456,14.9315154553846,-2.65665445602007,0.0136103832841494,0.0302673041987772,-3.77286764072991,"PRELP"
"OGDHL",6.66427039884847,9.56338605576923,2.65590528088367,0.0136338058873128,0.0302983954933426,-3.77446096783469,"OGDHL"
"ERAP2",6.34080959466666,6.13626039153846,2.65447464845488,0.0136786388885375,0.0303467790173041,-3.77750291270278,"ERAP2"
"DEK",5.18641615054545,12.6941063492308,2.65430552333592,0.0136839480330443,0.0303467790173041,-3.77786246261296,"DEK"
"RPL5",5.00155685927271,12.2455187653846,2.65344609075989,0.0137109570268472,0.0303856775546634,-3.7796893695568,"RPL5"
"FKBP9",-6.55624821987879,9.43429679846154,-2.65228000706334,0.0137476828620619,0.0304460416179135,-3.78216760634491,"FKBP9"
"RBBP4",4.57638782587877,13.1697848311538,2.64805428785851,0.0138815454546801,0.0307212961131506,-3.79114333298362,"RBBP4"
"NRAS",6.75977200872726,6.57220421384615,2.64642393341702,0.0139335175056682,0.0308150638702201,-3.79460420344732,"NRAS"
"ALDOC",3.02306274515151,14.7232006188462,2.64280645470959,0.014049485979252,0.0309034670074765,-3.80227906585865,"ALDOC"
"APCS",-6.13167046224242,4.29178209115385,-2.64080177756887,0.0141141400662248,0.0309034670074765,-3.80652969078195,"APCS"
"PHYHD1",5.467170198,3.15413665269231,2.64029582586791,0.0141305017891188,0.0309034670074765,-3.8076022042828,"PHYHD1"
"PARVG",4.977739618,2.87177285653846,2.63954950934893,0.0141546689631928,0.0309034670074765,-3.80918403327245,"PARVG"
"PIH1D1",4.31723194333333,2.49071073653846,2.63952933995525,0.0141553226237965,0.0309034670074765,-3.80922677915377,"PIH1D1"
"METTL26",5.26080503466666,3.03507982769231,2.63952156741268,0.0141555745280955,0.0309034670074765,-3.80924325179592,"METTL26"
"TBR1",6.90562371903031,6.72189603769231,2.63950289823741,0.0141561796040684,0.0309034670074765,-3.80928281797195,"TBR1"
"LRRC40",5.606996466,3.23480565346154,2.63908716684542,0.0141696599099366,0.0309034670074765,-3.81016385040829,"LRRC40"
"FAM98C",5.44393877933333,3.14073391115385,2.63907487113543,0.0141700587875748,0.0309034670074765,-3.81018990673019,"FAM98C"
"EXOSC1",4.92849088733333,2.84336012730769,2.63900763542239,0.0141722401262508,0.0309034670074765,-3.81033238737647,"EXOSC1"
"ARFIP1",5.68406477933333,3.27926814192308,2.63896965244687,0.0141734725527431,0.0309034670074765,-3.81041287702507,"ARFIP1"
"GBA3",4.74934210666666,2.74000506153846,2.63886136152992,0.0141769867985286,0.0309034670074765,-3.81064235255767,"GBA3"
"MBD2",5.23713755066666,3.02142551,2.63884572659005,0.0141774942493691,0.0309034670074765,-3.81067548358485,"MBD2"
"LY75",5.349995732,3.08653599923077,2.63860460280731,0.0141853223657758,0.0309034670074765,-3.81118642015062,"LY75"
"TXN2",5.365794298,3.09565055653846,2.63853837712737,0.0141874730994982,0.0309034670074765,-3.81132674652259,"TXN2"
"HSBP1",5.01748626133333,2.89470361230769,2.63851633012917,0.0141881891617067,0.0309034670074765,-3.81137346173176,"HSBP1"
"MCRIP1",5.63638390333333,3.25175994423077,2.63838738620357,0.0141923777957959,0.0309034670074765,-3.81164667564272,"MCRIP1"
"PPID",4.95050720866666,2.85606185115385,2.6380537326366,0.014203221621433,0.0309034670074765,-3.81235360581225,"PPID"
"ESYT1",-3.86600881036364,13.3488312580769,-2.63802049410382,0.0142043023067972,0.0309034670074765,-3.81242402739661,"ESYT1"
"CCDC43",4.949366854,2.85540395423077,2.63796716467143,0.0142060363689404,0.0309034670074765,-3.81253701399773,"CCDC43"
"RTCA",5.094230228,2.93897897769231,2.6376613606641,0.0142159837312635,0.0309034670074765,-3.81318488226606,"RTCA"
"PUM1",4.80439024599999,2.77176360346154,2.63750629859738,0.0142210301665066,0.0309034670074765,-3.81351337668658,"PUM1"
"MRPL46",4.58692234333333,2.64630135192308,2.63746492821125,0.0142223768330753,0.0309034670074765,-3.8136010168151,"MRPL46"
"WDR82",4.936327976,2.84788152461538,2.63732839677886,0.0142268219777533,0.0309034670074765,-3.81389024321256,"WDR82"
"MEIS1",4.35905481266666,2.514839315,2.63666054299622,0.01424858447879,0.0309034670074765,-3.81530489584961,"MEIS1"
"EPS8L2",4.89272543733333,2.82272621384615,2.636410874375,0.0142567281092817,0.0309034670074765,-3.81583369449096,"EPS8L2"
"GATAD2A",5.55005304333333,3.20195367884615,2.63621204791191,0.0142632164978132,0.0309034670074765,-3.81625478940016,"GATAD2A"
"WTAP",5.58443453133333,3.22178915269231,2.63613993458651,0.0142655704854246,0.0309034670074765,-3.81640751396713,"WTAP"
"KBTBD11",5.04469865,2.91040306730769,2.63591491245689,0.0142729181961971,0.0309034670074765,-3.81688406013605,"KBTBD11"
"CREB1",5.326541852,3.07300491461538,2.6355210986353,0.0142857860326058,0.0309034670074765,-3.81771801456381,"CREB1"
"ERVFC1",5.20259176666666,3.00149525,2.63487484552592,0.0143069258294661,0.0309034670074765,-3.81908639319227,"ERVFC1"
"AGRN",4.82327932199999,2.78266114730769,2.63478306959117,0.0143099303145765,0.0309034670074765,-3.81928070472384,"AGRN"
"METAP1",4.597642406,2.65248600346154,2.63476417106371,0.014310549072331,0.0309034670074765,-3.81932071694338,"METAP1"
"BCAS2",4.682431378,2.70140271807692,2.63390795228119,0.014338608854278,0.0309432386102072,-3.82113334725072,"BCAS2"
"FARSA",4.93266393,2.84576765192308,2.63331399363388,0.0143581041466699,0.030943315598677,-3.82239057531463,"FARSA"
"RNPS1",5.12741904666667,2.95812637307692,2.63300928636949,0.0143681150662532,0.030943315598677,-3.8230354856768,"RNPS1"
"RNASE6",6.21876484575756,6.04551887038462,2.63279237671456,0.0143752454423757,0.030943315598677,-3.82349454778294,"RNASE6"
"BUD31",4.769478296,2.75162209384615,2.63272568358656,0.0143774384817217,0.030943315598677,-3.82363569119278,"BUD31"
"RRM2",4.87018862,2.80972420384615,2.63243933644099,0.0143868578601515,0.030943315598677,-3.82424166818821,"RRM2"
"ATL2",5.264876766,3.03742890346154,2.63093358440396,0.0144364845873937,0.0310051464127912,-3.82742758376867,"ATL2"
"NFS1",5.074749182,2.92773991269231,2.63083565670558,0.0144397176380149,0.0310051464127912,-3.82763474691827,"NFS1"
"ZNF512",4.93918091466666,2.84952745076923,2.63027125905702,0.0144583642444925,0.0310051464127912,-3.82882862955743,"ZNF512"
"ILKAP",4.16100044813333,2.40057718161538,2.63010332444741,0.0144639168256792,0.0310051464127912,-3.82918383768928,"ILKAP"
"MRPL15",5.21926872466666,3.01111657192308,2.63005369567984,0.0144655581304638,0.0310051464127912,-3.8292888079201,"MRPL15"
"VPS36",5.73647692666667,3.30950591923077,2.62981129481916,0.0144735772285327,0.0310051464127912,-3.8298014961603,"VPS36"
"GPC1",4.986618038,2.87689502192308,2.62951619888906,0.0144833451956823,0.0310053734042325,-3.83042560112043,"GPC1"
"SNRNP70",5.10938442903029,12.5316329696154,2.6268087252732,0.0145732534992196,0.0311770469859972,-3.83614987067978,"SNRNP70"
"PON2",5.34052412666666,3.08107161153846,2.62642578584949,0.0145860119955038,0.0311835526272962,-3.83695923331142,"PON2"
"ARHGEF2",4.82260853599999,2.78227415538462,2.62444603246273,0.0146521387305607,0.0313040700308717,-3.84114249333919,"ARHGEF2"
"HPGD",5.64923284266666,3.25917279384615,2.6238352575524,0.0146725960440528,0.0313269199636496,-3.84243271700494,"HPGD"
"SPR",4.67995356727272,11.4416735546154,2.62334883294724,0.0146889074652636,0.0313408936542759,-3.84346013815654,"SPR"
"SNAPIN",4.90361787466666,2.82901031230769,2.62082216573232,0.014773908045383,0.0315013095798232,-3.84879522186477,"SNAPIN"
"GMPPA",5.57698605727272,10.7702348088462,2.61884915264776,0.0148406024205022,0.0316225054232347,-3.85295925442905,"GMPPA"
"ECI1",4.56552147799999,13.2821253788462,2.6176507921466,0.014881248237374,0.0316880727231143,-3.85548752801168,"ECI1"
"ISLR",4.88709454533333,2.81947762230769,2.61701610433424,0.0149028176084128,0.0317129586905814,-3.8568263145976,"ISLR"
"LCP2",4.83130547113333,2.78729161796154,2.61651177938595,0.0149199775278926,0.0317284346501042,-3.85788998862193,"LCP2"
"IFIT1",5.43503798418182,4.18589478884615,2.61516036536144,0.014966051175019,0.0317874388967392,-3.86073969399886,"IFIT1"
"TMEM263",5.48031778399999,3.16172179846154,2.61511690377874,0.0149675351115528,0.0317874388967392,-3.86083132701388,"TMEM263"
"EPB41",6.23441030854545,6.12321339346154,2.61418920894827,0.0149992427959144,0.0318012499937991,-3.86278704496392,"EPB41"
"ARMC6",5.254405556,3.03138782076923,2.61405695229624,0.0150037683049585,0.0318012499937991,-3.86306582976475,"ARMC6"
"JUP",4.22512788357574,12.1352249980769,2.61350710265123,0.0150225965376428,0.0318201401249478,-3.86422477692942,"JUP"
"ISOC2",4.89464733830302,12.0362507792308,2.61243213759858,0.0150594698265033,0.0318588828616811,-3.86649014125571,"ISOC2"
"MCM6",5.15224834727272,12.4846352123077,2.61239505557475,0.0150607433160394,0.0318588828616811,-3.86656827796462,"MCM6"
"CAMK4",5.99151958321211,9.51348978884615,2.6117330206448,0.015083496192814,0.0318807046751576,-3.8679631676657,"CAMK4"
"NQO1",-6.28581870957576,4.43640653,-2.6064902658921,0.0152648170003685,0.0322268406277516,-3.87900247140795,"NQO1"
"NUP214",6.02996344903029,4.66975129038462,2.60029897827555,0.0154815637561171,0.0326414836355978,-3.89202289771882,"NUP214"
"NUDT2",5.69492894933332,11.0424856723077,2.59393430437593,0.0157073728349721,0.033074120359203,-3.90538967441908,"NUDT2"
"DCK",4.59596317872726,13.2341649557692,2.58980986537623,0.015855338881767,0.0333419282251575,-3.91404168601242,"DCK"
"HNRNPUL1",4.38352256745453,12.9127571619231,2.58949442741648,0.0158667087187191,0.0333439870847213,-3.9147030713723,"HNRNPUL1"
"NME1",4.29268121909091,12.4710423180769,2.58369584631891,0.0160770759018943,0.0337418813402085,-3.9268529011966,"NME1"
"RAB8A",6.2055619409697,6.16162225538462,2.57731639393176,0.0163115195828558,0.0341892007455155,-3.94020187293923,"RAB8A"
"IDH3B",4.15836928854544,12.2301495503846,2.57589952399876,0.0163640199539916,0.0342768538070228,-3.94316410458822,"IDH3B"
"HAAO",5.39247340630303,4.20884313615385,2.57079546964058,0.0165544526061813,0.0346531235572315,-3.95382734640337,"HAAO"
"IGKV1D-33",-6.33350439069091,7.02469594830769,-2.56848159748981,0.0166414617511371,0.0348125493868312,-3.95865742260432,"IGKV1D-33"
"PRPF8",4.03405933927272,11.7912489992308,2.56660714655367,0.0167122593389102,0.0349378763638847,-3.96256839980158,"PRPF8"
"TARDBP",4.24546418454545,12.5861449957692,2.56588320490604,0.0167396774660905,0.0349724121020081,-3.96407843960205,"TARDBP"
"MAGOH",5.14174005448484,12.9603469811538,2.56243285001867,0.0168709306638189,0.0352236932336987,-3.97127202242704,"MAGOH"
"MCM5",5.03524291581818,12.6064133842308,2.55694082679298,0.0170818278446235,0.0356408228565649,-3.98271073176106,"MCM5"
"PCNP",4.37814115121212,12.9681994796154,2.55511170804924,0.0171526101314844,0.0357652540038554,-3.98651724905182,"PCNP"
"REEP5",5.57572333139394,4.37344569769231,2.55326899988047,0.0172241942117036,0.0358570881290167,-3.99035045441905,"REEP5"
"NSF",4.29639788393938,12.7694494496154,2.55318098617471,0.0172276202449665,0.0358570881290167,-3.99053350068855,"NSF"
"SRSF10",6.31368812278787,6.29597613307692,2.55311537937587,0.0172301744764549,0.0358570881290167,-3.99066994387837,"SRSF10"
"NAA15",5.4369779659394,4.25024067,2.55153015985281,0.0172919981268154,0.0359624251386588,-3.99396612571588,"NAA15"
"TNPO1",3.68208580181817,13.4581905084615,2.5471880750594,0.0174623980893994,0.0362697964199888,-4.00298864409949,"TNPO1"
"PPP2R2A",4.67899265066666,11.8573753169231,2.54444594602608,0.0175708128955295,0.0364477948169065,-4.00868198460703,"PPP2R2A"
"COPG2",4.63781036115151,11.6647436419231,2.53757401281844,0.0178452622105409,0.0369693004736124,-4.02293415869977,"COPG2"
"MYO9B",4.97026473060606,3.92851788423077,2.53631645981553,0.0178959152956035,0.037050317537801,-4.02553985480718,"MYO9B"
"TTC12",6.21946793709091,4.9241434,2.53119834969557,0.0181034496521536,0.0374558155601294,-4.03613699195523,"TTC12"
"SMC3",6.06118642175757,6.09053205115385,2.52875846870544,0.0182031694668774,0.0376378677958825,-4.04118440657507,"SMC3"
"EIF3K",5.10799670569696,13.01749201,2.52718212477131,0.0182678668990808,0.0377473180161947,-4.04444389639762,"EIF3K"
"S100A6",-3.38824777927274,16.3842650030769,-2.525230043,0.0183482816038084,0.0378890834405542,-4.04847866999595,"S100A6"
"TSPAN14",-5.80733985709091,12.39089125,-2.52249514046368,0.0184614970426226,0.0380983562763832,-4.05412838893076,"TSPAN14"
"RBM22",5.61615511709091,4.46242045153846,2.51996303075515,0.0185668954474619,0.0382912387473684,-4.05935597943957,"RBM22"
"DYNC1LI2",4.43413225987878,11.2707748123077,2.51895734777796,0.0186089115020017,0.0383532414964185,-4.06143137645968,"DYNC1LI2"
"HNRNPL",4.54338418896969,13.6463590223077,2.51613380817894,0.0187273472660384,0.0385725657103448,-4.06725562561199,"HNRNPL"
"LSM7",4.77666083581818,14.362949855,2.51564196949027,0.0187480492562451,0.0385904362176335,-4.06826977175152,"LSM7"
"DGKA",6.18765382557575,10.1187870230769,2.51216956995859,0.0188948113431162,0.0388426967329018,-4.07542636033924,"DGKA"
"TRIM21",5.70131530339393,4.53841363461538,2.50943472905417,0.0190111497850622,0.0390439943374703,-4.08105874511833,"TRIM21"
"STK39",5.60687384969697,4.44938734692308,2.5092960800392,0.0190170654875245,0.0390439943374703,-4.08134419537303,"STK39"
"ITGB4",5.66366937927273,4.50204432769231,2.50771795379497,0.0190845194170411,0.0391364635920003,-4.08459258187934,"ITGB4"
"METTL7A",-3.73809000339395,13.4457828261538,-2.50767178951342,0.0190864959555876,0.0391364635920003,-4.08468758743973,"METTL7A"
"PURB",5.32078429648484,10.6280937461538,2.50731443552811,0.0191018026050593,0.0391428381606866,-4.08542298289131,"PURB"
"C8orf82",5.78914943260606,4.60283784615385,2.50644096783238,0.0191392640369377,0.0391945745338438,-4.08722022339971,"C8orf82"
"RPL3",5.17528463151514,13.2288130353846,2.50614099998755,0.0191521448168231,0.0391959392328989,-4.08783734962654,"RPL3"
"NT5C",4.71155302351515,12.0036691092308,2.50281650198277,0.0192954397385811,0.0394640319446186,-4.09467394183055,"NT5C"
"RPS19",-1.66991196436365,15.7009616576923,-2.50143874115951,0.0193551157816729,0.0395608704098014,-4.09750563468655,"RPS19"
"RPL19",4.25509782666666,12.8688901107692,2.50076329249807,0.019384434478348,0.0395955762196174,-4.09889353779148,"RPL19"
"APIP",3.43121806072725,12.6531636384615,2.49857460011925,0.0194797204593036,0.0397649000979041,-4.10338930871881,"APIP"
"PPP6R1",5.57564394163636,9.179407435,2.49551787987201,0.0196135231108389,0.0399909864695472,-4.10966418008526,"PPP6R1"
"LUC7L2",4.30039447436362,12.9982571157692,2.49525674993375,0.0196249930164896,0.0399909864695472,-4.11020001936006,"LUC7L2"
"SBDS",6.11802170133333,7.26835166461538,2.4951914940274,0.0196278602958981,0.0399909864695472,-4.11033391944123,"SBDS"
"RPL9",5.47661798248484,10.9822798057692,2.48992325055801,0.019860626272442,0.040439561997631,-4.12113708180999,"RPL9"
"XPOT",5.30970953060606,4.24974634269231,2.48867953339216,0.0199159490026909,0.0405264935634972,-4.12368549058177,"XPOT"
"ARF5",5.59323063139393,11.2528123330769,2.48272467045677,0.0201828145203155,0.0410022595967738,-4.13587664389374,"ARF5"
"NUDT21",4.16929057042423,12.7017689053846,2.48260776282642,0.0201880866821136,0.0410022595967738,-4.13611580983819,"NUDT21"
"FARSB",4.81700285248485,12.3799265553846,2.47532556990023,0.020519014165688,0.0416480179998058,-4.15100021828395,"FARSB"
"PTP4A1",6.18267192018181,10.2695751596154,2.47337417867581,0.0206085407595089,0.041803291591191,-4.15498430980021,"PTP4A1"
"UCHL1",-3.6151778839394,13.2465766488462,-2.45861392788955,0.0212975066173251,0.0431735304706229,-4.18505866592981,"UCHL1"
"PCCA",5.75071467557575,8.73550344423077,2.45464286742699,0.021486464296018,0.0435172284554049,-4.19313127457308,"PCCA"
"TUBG1",5.81673632157575,11.7749842653846,2.45448151136448,0.021494174852545,0.0435172284554049,-4.19345912216633,"TUBG1"
"FADD",5.57314410476969,4.45976552142308,2.45365382887204,0.0215337666588622,0.0435424431054119,-4.19514062496517,"FADD"
"PPP1R1A",-4.92650662204849,2.61780524930769,-2.45149617424308,0.0216372939227673,0.0437242293439297,-4.19952245958547,"PPP1R1A"
"PAK2",4.23073579490908,12.9984225915385,2.4485738215621,0.021778245340462,0.0439813651966913,-4.20545354735127,"PAK2"
"NUMA1",3.99401748181817,12.2671479430769,2.44748682576578,0.0218308894556732,0.0440599523668272,-4.2076585761843,"NUMA1"
"PARP1",4.48476202636362,11.5658394511538,2.44704594281262,0.0218522752527611,0.0440725075872591,-4.20855276156063,"PARP1"
"COX5A",5.25804686575757,4.26988494730769,2.44514031386453,0.0219449337293164,0.0442067120761935,-4.21241657646179,"COX5A"
"HGH1",5.46691159945453,4.44520808576923,2.44310021208099,0.0220445325666596,0.0443794887116755,-4.21655102118681,"HGH1"
"CRKL",4.23748159254545,12.9299987742308,2.44066422908203,0.0221640048905704,0.0445920324099312,-4.2214850079907,"CRKL"
"HMGN1",-3.83207883236364,11.2135300553846,-2.43812784956791,0.0222890357513788,0.044815486043969,-4.22661916359195,"HMGN1"
"ETHE1",4.45161580054544,13.7404283903846,2.43643082697645,0.0223730534455907,0.0449562482823423,-4.23005247352899,"ETHE1"
"VAPA",4.44961784521211,13.6851808638462,2.4324837725086,0.0225695986794969,0.0452944603893092,-4.23803227306068,"VAPA"
"OAS2",5.51789300641212,4.47972443684615,2.43021578237533,0.022683253191346,0.0454940996818934,-4.24261392101279,"OAS2"
"CKB",-4.72249383745456,13.63367562,-2.42883460714571,0.022752725501963,0.045604932002373,-4.24540280392188,"CKB"
"RPL10A",4.25303406987877,13.1814700273077,2.42681423269238,0.0228547024925439,0.0457807367656513,-4.24948061905209,"RPL10A"
"PTPN6",3.96256041860605,12.1341521219231,2.42458872445799,0.0229675209124408,0.0459780253325157,-4.25397006286312,"PTPN6"
"HMGA1",-5.03306789650304,11.1532411964231,-2.42318780405754,0.0230388011846337,0.0460919657116518,-4.25679480002727,"HMGA1"
"SEPTIN6",4.59742778381817,11.9776495711538,2.42126590887925,0.0231369208216536,0.0462297591164963,-4.26066837435756,"SEPTIN6"
"C7",-6.16017987715152,8.62080171269231,-2.42104840119253,0.0231480495845383,0.0462297591164963,-4.26110664184546,"C7"
